dataset_id,title,organization,sector,tags,formats,num_resources,metadata_created,metadata_modified,description,source_url
47246690-6d18-470f-bf12-176625b731e6,"Final Population Totals for Ghazipur District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2020-08-20,2022-04-29,"Final Population Totals for Ghazipur District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/47246690-6d18-470f-bf12-176625b731e6
2fe97531-37c9-498c-9601-aea91cec468f,"Final Population Totals for Barabanki District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2020-08-20,2022-04-29,"Final Population Totals for Barabanki District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/2fe97531-37c9-498c-9601-aea91cec468f
1b7dd9d3-6b01-46ea-adef-78c397e43ad5,"Primary Census Abstract for Shahjahanpur District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-20,2022-04-29,"Primary Census Abstract for Shahjahanpur District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/1b7dd9d3-6b01-46ea-adef-78c397e43ad5
69407e5f-21f5-4af5-a4b0-c6bbe072f77b,"Primary Census Abstract for Bareilly District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-20,2022-04-29,"Primary Census Abstract for Bareilly District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/69407e5f-21f5-4af5-a4b0-c6bbe072f77b
cddf7068-094f-4e3f-bea4-4e84ab8c42e9,"Final Population Totals for Etah District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2020-08-20,2022-04-29,"Final Population Totals for Etah District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/cddf7068-094f-4e3f-bea4-4e84ab8c42e9
3551f040-c46c-425e-bd26-98965d57194e,"Final Population Totals for Mainpuri District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2020-08-20,2022-04-29,"Final Population Totals for Mainpuri District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/3551f040-c46c-425e-bd26-98965d57194e
a0cff74f-817b-481d-a112-92500c938c92,"Village Amenities for Mahoba District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-30,2022-05-10,"Village Amenities for Mahoba District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/a0cff74f-817b-481d-a112-92500c938c92
8149283a-93bc-4914-906e-117b596a21b4,"Village Amenities for Gorakhpur District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-30,2022-05-10,"Village Amenities for Gorakhpur District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/8149283a-93bc-4914-906e-117b596a21b4
2f45166f-999b-471e-a68f-e2232461efb6,"Final Population Totals for Kushinagar District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Kushinagar District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/2f45166f-999b-471e-a68f-e2232461efb6
972a5d42-5b93-4783-896f-383c846c3632,"Final Population Totals for Bulandshahar District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Bulandshahar District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/972a5d42-5b93-4783-896f-383c846c3632
7f41fecb-b8f0-4c58-8b31-6db9924803cb,"Final Population Totals for Chitrakoot District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Chitrakoot District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/7f41fecb-b8f0-4c58-8b31-6db9924803cb
39ab43d4-0a24-4a1d-bdc0-ce0c6401abe2,"City-wise Population by Mother Tongue, 2001 - Uttar Pradesh","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,18,2021-12-13,2022-06-20,"City-wise Population by Mother Tongue, 2001 - Uttar Pradesh",https://www.data.gov.in/resource/39ab43d4-0a24-4a1d-bdc0-ce0c6401abe2
53624198-00c6-477a-822e-4f298c2a6c6f,"Final Population Totals for Kheri District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Kheri District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/53624198-00c6-477a-822e-4f298c2a6c6f
9592a670-739c-4e37-8254-6f374f9a120e,"Distribution of Scheduled Caste Population by Sex, 1991 - Uttar Pradesh","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,9,2019-10-18,2019-10-18,"Distribution of Scheduled Caste Population by Sex, 1991 - Uttar Pradesh",https://www.data.gov.in/resource/9592a670-739c-4e37-8254-6f374f9a120e
ccbb9318-7c43-4589-9333-c7ef7d3f34bc,"Age, Sex and Educational level Population - Urban, 1991 - Uttar Pradesh","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,41,2019-10-23,2019-10-28,"Age, Sex and Educational level Population - Urban, 1991 - Uttar Pradesh",https://www.data.gov.in/resource/ccbb9318-7c43-4589-9333-c7ef7d3f34bc
99a929f3-4769-41c2-bc31-5bac2888f2fd,"Population by Single Year Age Returns, 1991 - Uttar Pradesh","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,10,2020-04-17,2020-04-23,"Population by Single Year Age Returns, 1991 - Uttar Pradesh",https://www.data.gov.in/resource/99a929f3-4769-41c2-bc31-5bac2888f2fd
31e0dcc3-f9fb-4d4c-9d19-11dac7997644,Item-wise HMIS report of Uttar Pradesh for 2018-19,Ministry of Health and Family Welfare|Department of Health and Family Welfare,Health and Family welfare|Health,,,71,2021-02-24,2021-02-25,Item-wise HMIS report of Uttar Pradesh for 2018-19,https://www.data.gov.in/resource/31e0dcc3-f9fb-4d4c-9d19-11dac7997644
33e70e5b-3d4c-4552-b3e7-4800023fa4ca,Item-wise HMIS report of Uttar Pradesh for 2014-15,Ministry of Health and Family Welfare|Department of Health and Family Welfare,Health and Family welfare|Health,,,19,2021-02-24,2021-02-25,Item-wise HMIS report of Uttar Pradesh for 2014-15,https://www.data.gov.in/resource/33e70e5b-3d4c-4552-b3e7-4800023fa4ca
3a327b23-a4f8-4932-8ee9-3a694dfbc630,"Primary Census Abstract for Mau District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-21,2022-04-29,"Primary Census Abstract for Mau District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/3a327b23-a4f8-4932-8ee9-3a694dfbc630
24bd0fbf-6634-4283-87d6-4366ee091902,"Primary Census Abstract for Kaushambi District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-21,2022-04-29,"Primary Census Abstract for Kaushambi District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/24bd0fbf-6634-4283-87d6-4366ee091902
42ecdb2d-e33a-4926-aefb-d4eb64d97a61,"Primary Census Abstract for Sultanpur District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-21,2022-04-29,"Primary Census Abstract for Sultanpur District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/42ecdb2d-e33a-4926-aefb-d4eb64d97a61
f7886ae0-209d-414c-9fde-ebd5f9187ea0,"Primary Census Abstract for Hardoi District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-21,2022-04-29,"Primary Census Abstract for Hardoi District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/f7886ae0-209d-414c-9fde-ebd5f9187ea0
b3f2b2f3-9329-4645-a56a-fc4315b8e72e,"Final Population Totals for Jaunpur District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2020-08-20,2022-04-29,"Final Population Totals for Jaunpur District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/b3f2b2f3-9329-4645-a56a-fc4315b8e72e
04e13d4c-e557-44c3-a697-3d7c9aacf80a,"Final Population Totals for Faizabad District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2020-08-20,2022-04-29,"Final Population Totals for Faizabad District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/04e13d4c-e557-44c3-a697-3d7c9aacf80a
5d36af05-d731-45e4-97c3-5fe0e498d5b7,"Primary Census Abstract for Auraiya District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-21,2022-04-29,"Primary Census Abstract for Auraiya District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/5d36af05-d731-45e4-97c3-5fe0e498d5b7
e05ac50d-7f39-4375-9978-25c47b3b2171,"Primary Census Abstract for Chitrakoot District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-21,2022-04-29,"Primary Census Abstract for Chitrakoot District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/e05ac50d-7f39-4375-9978-25c47b3b2171
21a76559-3a04-4ffa-8f55-4835a628c62d,"Primary Census Abstract for Kushinagar District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-21,2022-04-29,"Primary Census Abstract for Kushinagar District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/21a76559-3a04-4ffa-8f55-4835a628c62d
1df9a3f1-0dfb-4682-ba3c-7c24ef12da89,"Primary Census Abstract for Unnao District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-21,2022-04-29,"Primary Census Abstract for Unnao District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/1df9a3f1-0dfb-4682-ba3c-7c24ef12da89
15e4d4a4-e87e-417b-a556-664fd3d07b31,"Primary Census Abstract for Jalaun District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-20,2022-04-29,"Primary Census Abstract for Jalaun District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/15e4d4a4-e87e-417b-a556-664fd3d07b31
a7d7972a-3365-4c54-9cc8-529af8224e82,"Primary Census Abstract for Baghpat District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-20,2022-04-29,"Primary Census Abstract for Baghpat District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/a7d7972a-3365-4c54-9cc8-529af8224e82
3e88e554-7fd3-41fa-9456-a0cc79d25fed,"Primary Census Abstract for Hamirpur District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-20,2022-04-29,"Primary Census Abstract for Hamirpur District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/3e88e554-7fd3-41fa-9456-a0cc79d25fed
8750ff91-0ad2-4c77-a85a-a88653b47a13,"Primary Census Abstract for Etawah District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-21,2022-04-29,"Primary Census Abstract for Etawah District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/8750ff91-0ad2-4c77-a85a-a88653b47a13
f31b889a-cd9b-47c0-b79b-713d6b303f82,"Final Population Totals for Shrawasti District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2020-08-20,2022-04-29,"Final Population Totals for Shrawasti District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/f31b889a-cd9b-47c0-b79b-713d6b303f82
c8ef223a-b7b8-4aa1-bde0-9cece51435d2,"Final Population Totals for Budaun District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2020-08-20,2022-04-29,"Final Population Totals for Budaun District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/c8ef223a-b7b8-4aa1-bde0-9cece51435d2
1ddd47d4-e495-48dc-94ec-66bbb5ba5cb3,"Final Population Totals for Farrukhabad District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2020-08-20,2022-04-29,"Final Population Totals for Farrukhabad District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/1ddd47d4-e495-48dc-94ec-66bbb5ba5cb3
6fd51854-de03-4924-a523-799575723c56,"Marital Status by Age and Sex, 2001 -Uttar Pradesh","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,27,2020-02-25,2022-04-29,"Marital Status by Age and Sex, 2001 -Uttar Pradesh",https://www.data.gov.in/resource/6fd51854-de03-4924-a523-799575723c56
eec99289-8e67-4d8e-bad9-41581158bc57,"Village Amenities for Mahamaya Nagar District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-30,2022-05-10,"Village Amenities for Mahamaya Nagar District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/eec99289-8e67-4d8e-bad9-41581158bc57
b480f082-f968-4155-9e8d-571da45250c0,"Village Amenities for Pilibhit District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-26,2022-05-10,"Village Amenities for Pilibhit District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/b480f082-f968-4155-9e8d-571da45250c0
cb0fd3ca-2440-44b7-a640-07bb2bdd6b25,"Village Amenities for Azamgarh District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-26,2022-05-10,"Village Amenities for Azamgarh District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/cb0fd3ca-2440-44b7-a640-07bb2bdd6b25
826b1a40-1893-4748-ab7d-3d049ad31878,"Village Amenities for Etawah District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-26,2022-05-10,"Village Amenities for Etawah District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/826b1a40-1893-4748-ab7d-3d049ad31878
9c514389-2c89-4a48-b551-033ef4fe634e,"Village Amenities for Mirzapur District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-26,2022-05-10,"Village Amenities for Mirzapur District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/9c514389-2c89-4a48-b551-033ef4fe634e
9600c14a-9dbe-452d-b3fd-0dec0bc5f4e5,"Village Amenities for Mathura District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-30,2022-05-10,"Village Amenities for Mathura District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/9600c14a-9dbe-452d-b3fd-0dec0bc5f4e5
bc266c29-eef4-4ca5-8386-974d19c6e08f,"Village Amenities for Ambedkar Nagar District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-29,2022-05-10,"Village Amenities for Ambedkar Nagar District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/bc266c29-eef4-4ca5-8386-974d19c6e08f
ac3033a4-b716-4a2f-8b0e-8b18e8aaefc6,"Village Amenities for Auraiya District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-29,2022-05-10,"Village Amenities for Auraiya District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/ac3033a4-b716-4a2f-8b0e-8b18e8aaefc6
786a69b4-71f3-442f-8206-b465666c6895,"Village Amenities for Kushinagar District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-16,2022-05-10,"Village Amenities for Kushinagar District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/786a69b4-71f3-442f-8206-b465666c6895
63db546e-b969-439e-afd1-ef667b74268c,"Village Amenities for Rae Bareli District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-17,2022-05-10,"Village Amenities for Rae Bareli District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/63db546e-b969-439e-afd1-ef667b74268c
2bed5ee3-b47e-4343-8061-bb9413bcd7c2,"Village Amenities for Kaushambi District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-26,2022-05-10,"Village Amenities for Kaushambi District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/2bed5ee3-b47e-4343-8061-bb9413bcd7c2
9e3d5290-91ed-419e-bd58-b6ed27ea6db3,"Village Amenities for Jalaun District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-30,2022-05-10,"Village Amenities for Jalaun District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/9e3d5290-91ed-419e-bd58-b6ed27ea6db3
fccb597f-3b3b-4207-a2b5-6d2705e50a80,"Village Amenities for Bulandshahr District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-30,2022-05-10,"Village Amenities for Bulandshahr District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/fccb597f-3b3b-4207-a2b5-6d2705e50a80
63fa33d2-d3ca-4a03-9e25-0197375c99e8,"Village Amenities for Bara Banki District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-16,2022-05-10,"Village Amenities for Bara Banki District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/63fa33d2-d3ca-4a03-9e25-0197375c99e8
d575988b-b273-4fdc-9a87-f5ff41035e08,"Village Amenities for Basti District of Uttar Pradesh, 2011","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,398,2021-03-30,2022-05-10,"Village Amenities for Basti District of Uttar Pradesh, 2011",https://www.data.gov.in/resource/d575988b-b273-4fdc-9a87-f5ff41035e08
4c808669-cf2a-4f03-94b2-1aca1664b7e3,"Final Population Totals for Gorakhpur District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Gorakhpur District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/4c808669-cf2a-4f03-94b2-1aca1664b7e3
15bbe0b4-ec02-4c2b-807a-b887ccae815e,"Final Population Totals for Baghpat District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Baghpat District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/15bbe0b4-ec02-4c2b-807a-b887ccae815e
371fc37e-09c7-4538-b09d-a29b13381d0f,"Final Population Totals for Sonbhadra District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Sonbhadra District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/371fc37e-09c7-4538-b09d-a29b13381d0f
8dc5a48f-b709-421f-a061-86119fe1d4e5,"Final Population Totals for Mahoba District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Mahoba District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/8dc5a48f-b709-421f-a061-86119fe1d4e5
c0b6815f-a359-4d9f-8fb7-c080f2a873f7,"Final Population Totals for Lalitpur District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Lalitpur District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/c0b6815f-a359-4d9f-8fb7-c080f2a873f7
e864119f-4e8a-4817-96eb-0f1e016aac55,"Final Population Totals for Mirzapur District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Mirzapur District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/e864119f-4e8a-4817-96eb-0f1e016aac55
1a95b6cc-3a7e-4c7b-bb7c-46503f147fb5,"Final Population Totals for Gonda District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2022-02-22,2022-06-20,"Final Population Totals for Gonda District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/1a95b6cc-3a7e-4c7b-bb7c-46503f147fb5
18b62810-3b24-49b3-8008-8c2d2ff915fa,"Tehsil-wise Population by Mother Tongue, 2001 - Uttar Pradesh","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,18,2021-12-13,2022-06-20,"Tehsil-wise Population by Mother Tongue, 2001 - Uttar Pradesh",https://www.data.gov.in/resource/18b62810-3b24-49b3-8008-8c2d2ff915fa
581ce797-e33c-41fc-8c43-c42d2d91c9f0,"Normal Households By Household Size, 2001 -Uttar Pradesh","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,20,2020-05-26,2020-05-26,"Normal Households By Household Size, 2001 -Uttar Pradesh",https://www.data.gov.in/resource/581ce797-e33c-41fc-8c43-c42d2d91c9f0
113b0cf3-5c98-4da7-8993-2b543dd394aa,"Population by Bilingualism, Trilingualism, Age and Sex, 2001 - Uttar Pradesh","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,15,2020-07-08,2020-07-08,"Population by Bilingualism, Trilingualism, Age and Sex, 2001 - Uttar Pradesh",https://www.data.gov.in/resource/113b0cf3-5c98-4da7-8993-2b543dd394aa
5144892d-5154-4403-8307-1136f08e8da1,District-wise Key Indicators of NFHS-4 for Uttar Pradesh,Ministry of Health and Family Welfare|Department of Health and Family Welfare,Health and Family welfare|Health,,,429,2021-01-25,2021-01-25,District-wise Key Indicators of NFHS-4 for Uttar Pradesh,https://www.data.gov.in/resource/5144892d-5154-4403-8307-1136f08e8da1
7993fe58-b53d-46e5-9322-54d0e73c397e,"Primary Census Abstract for Scheduled Castes, 2011 - UTTAR PRADESH","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator|Statistics,,,88,2019-09-23,2019-09-25,"Primary Census Abstract for Scheduled Castes, 2011 - UTTAR PRADESH",https://www.data.gov.in/resource/7993fe58-b53d-46e5-9322-54d0e73c397e
7b8290e5-4740-41cd-a36b-2ce5ac1f2be4,Item-wise HMIS report of Uttar Pradesh for 2009-10,Ministry of Health and Family Welfare|Department of Health and Family Welfare,Health and Family welfare|Health,,,19,2021-02-24,2021-02-25,Item-wise HMIS report of Uttar Pradesh for 2009-10,https://www.data.gov.in/resource/7b8290e5-4740-41cd-a36b-2ce5ac1f2be4
686ae103-969d-492e-9e93-34f6d03367a9,"District wise Number of Goat by Breed, 2007 - Uttar Pradesh","Ministry of Fisheries, Animal Husbandry and Dairying|Department of Animal Husbandry and Dairying",Animal Husbandry,,,32,2017-08-22,2018-11-30,"District wise Number of Goat by Breed, 2007 - Uttar Pradesh",https://www.data.gov.in/resource/686ae103-969d-492e-9e93-34f6d03367a9
5b74f154-9964-4174-91c3-e5e5c9d96112,"Primary Census Abstract for Balrampur District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-20,2022-04-29,"Primary Census Abstract for Balrampur District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/5b74f154-9964-4174-91c3-e5e5c9d96112
f2cc7145-5178-40b4-8629-4f24b5ac4b99,"Primary Census Abstract for Azamgarh District of Uttar Pradesh, 2001","Ministry of Home Affairs|Department of Home|Registrar General and Census Commissioner, India",Census and Surveys|Census|Population Enumerator,,,66,2020-01-21,2022-04-29,"Primary Census Abstract for Azamgarh District of Uttar Pradesh, 2001",https://www.data.gov.in/resource/f2cc7145-5178-40b4-8629-4f24b5ac4b99
